Prince 5, Monthly Means,,,,
year,month,depth,temperature,salinity,sigmaTheta
1976,6,10,8,31.76,24.73
1976,6,25,7.6,31.74,24.77
1976,6,50,7.7,31.77,24.78
1976,6,75,7.5,31.8,24.83
1976,6,90,7.2,31.94,24.98
1976,7,0,11.5,32.01,24.36
1976,7,10,10.5,32.05,24.57
1976,7,25,10.2,32.07,24.63
1976,7,50,9.8,32.1,24.72
1976,7,75,10.1,32.1,24.67
1976,7,90,9.8,32.48,25.02
1976,8,0,11.6,-99,-99
1976,8,10,11.7,-99,-99
1976,8,25,11.6,-99,-99
1976,8,50,11.6,-99,-99
1976,8,75,11.8,-99,-99
1976,8,90,11.8,-99,-99
1976,9,0,13.3,32.63,24.5
1976,9,10,12.4,32.77,24.78
1976,9,25,12.8,32.8,24.73
1976,9,50,12.7,32.83,24.77
1976,9,75,11.9,33.12,25.15
1976,9,90,11.3,33.3,25.4
1976,10,0,-99,33.01,-99
1976,10,10,12,33.04,25.07
1976,10,25,12,33.13,25.14
1976,10,50,11.9,33.21,25.22
1976,10,75,11.8,33.31,25.31
1976,10,90,12,-99,-99
1976,11,0,9.5,33.19,25.62
1976,11,10,9.5,33.22,25.65
1976,11,25,9.4,33.28,25.71
1976,11,50,9.5,33.24,25.66
1976,11,75,9.8,33.44,25.77
1976,11,90,10.4,33.8,25.95
1976,12,0,-99,-99,-99
1976,12,10,6.4,-99,-99
1976,12,25,6.5,33.13,26.01
1976,12,50,6.5,33.24,26.1
1976,12,75,6.4,33.21,26.09
1976,12,90,6.3,33.28,26.16
1977,1,0,-99,32.7,-99
1977,1,10,-99,32.7,-99
1977,1,25,-99,32.77,-99
1977,1,50,-99,32.83,-99
1977,1,75,-99,32.94,-99
1977,1,90,-99,33.13,-99
1977,2,0,2,32.77,26.19
1977,2,10,-99,32.75,-99
1977,2,25,-99,32.74,-99
1977,2,50,-99,32.81,-99
1977,2,75,-99,32.84,-99
1977,2,90,-99,32.86,-99
1977,3,0,2,32.3,25.81
1977,3,10,2.4,32.3,25.78
1977,3,25,2.4,32.38,25.84
1977,3,50,2.5,32.41,25.86
1977,3,75,2.4,32.43,25.88
1977,3,90,-99,32.45,-99
1977,4,0,-99,31.73,-99
1977,4,10,3.2,31.8,25.31
1977,4,25,3.4,31.8,25.3
1977,4,50,3.1,32,25.48
1977,4,75,3.4,32.3,25.7
1977,4,90,3.4,32.36,25.74
1977,5,0,6,31.36,24.68
1977,5,10,4.1,31.51,25
1977,5,25,4.8,31.55,24.96
1977,5,50,4.8,31.65,25.04
1977,5,75,4.7,31.73,25.12
1977,5,90,4.2,32.25,25.58
1977,6,0,-99,31.02,-99
1977,6,10,-99,30.97,-99
1977,6,25,6.8,31.4,24.61
1977,6,50,6.6,31.56,24.76
1977,6,75,6.2,31.76,24.97
1977,6,90,5.8,32.21,25.37
1977,7,0,11.1,-99,-99
1977,7,10,10,-99,-99
1977,7,25,9.2,-99,-99
1977,7,50,-99,-99,-99
1977,7,75,-99,-99,-99
1977,7,90,-99,-99,-99
1977,8,0,11,-99,-99
1977,8,10,10.9,-99,-99
1977,8,25,10.2,-99,-99
1977,8,50,9.4,-99,-99
1977,8,75,9.4,-99,-99
1977,8,90,9.2,-99,-99
1977,9,0,11.1,-99,-99
1977,9,10,11,-99,-99
1977,9,25,10.6,-99,-99
1977,9,50,10.4,-99,-99
1977,9,75,10.8,-99,-99
1977,9,90,10.2,-99,-99
1977,10,0,10.6,-99,-99
1977,10,10,10.2,-99,-99
1977,10,25,10.6,-99,-99
1977,10,50,10.6,-99,-99
1977,10,75,10.6,-99,-99
1977,10,90,10.3,-99,-99
1977,11,0,9,-99,-99
1977,11,10,10,-99,-99
1977,11,25,9.5,-99,-99
1977,11,50,9.9,-99,-99
1977,11,75,9.8,-99,-99
1977,11,90,9.5,-99,-99
1977,12,0,7,-99,-99
1977,12,10,6.2,-99,-99
1977,12,25,7.4,-99,-99
1977,12,50,7.6,-99,-99
1977,12,75,6.4,-99,-99
1977,12,90,7.5,-99,-99
1978,1,0,3.5,31.78,25.27
1978,1,10,3.2,31.8,25.31
1978,1,25,4.2,31.87,25.28
1978,1,50,4.2,32,25.38
1978,1,75,4.4,32.01,25.37
1978,1,90,4.7,32.01,25.34
1978,2,0,1.2,31.27,25.04
1978,2,10,1.2,31.29,25.05
1978,2,25,2.4,31.31,24.99
1978,2,50,2.4,31.4,25.06
1978,2,75,2,31.51,25.18
1978,2,90,2,31.58,25.23
1978,3,0,-99,31.78,-99
1978,3,10,2.2,31.78,25.38
1978,3,25,2.2,31.81,25.4
1978,3,50,2.2,31.85,25.43
1978,3,75,2.2,31.82,25.41
1978,3,90,2.4,31.85,25.42
1978,4,0,2.9,-99,-99
1978,4,10,2.8,31.54,25.14
1978,4,25,3.9,31.67,25.15
1978,4,50,3.8,31.62,25.12
1978,4,75,3.8,31.85,25.3
1978,4,90,3.9,31.85,25.29
1978,5,0,6.3,26.83,21.07
1978,5,10,5.6,29,22.86
1978,5,25,5.2,30.28,23.91
1978,5,50,4.2,31.69,25.13
1978,5,75,3.9,32.01,25.42
1978,5,90,4.5,32.16,25.48
1978,6,0,6.7,31.6,24.78
1978,6,10,6,31.58,24.85
1978,6,25,5.5,31.55,24.89
1978,6,50,6,31.62,24.88
1978,6,75,6,31.74,24.98
1978,6,90,5.2,32.2,25.43
1978,7,0,10.5,-99,-99
1978,7,10,10.25,-99,-99
1978,7,25,8.88,-99,-99
1978,7,50,8.12,-99,-99
1978,7,75,8.6,-99,-99
1978,7,90,8.12,-99,-99
1978,8,0,11.8,-99,-99
1978,8,10,11.7,-99,-99
1978,8,25,11.2,-99,-99
1978,8,50,11.8,-99,-99
1978,8,75,10.8,-99,-99
1978,8,90,10.1,-99,-99
1978,9,0,10.4,-99,-99
1978,9,10,10.3,-99,-99
1978,9,25,10.9,-99,-99
1978,9,50,11.4,-99,-99
1978,9,75,11.2,-99,-99
1978,9,90,10.5,-99,-99
1978,10,0,9.9,-99,-99
1978,10,10,9.9,-99,-99
1978,10,25,9.5,-99,-99
1978,10,50,10.2,-99,-99
1978,10,75,10.5,-99,-99
1978,10,90,10.4,-99,-99
1978,11,0,9.4,-99,-99
1978,11,10,-99,-99,-99
1978,11,25,9.4,-99,-99
1978,11,50,9.4,-99,-99
1978,11,75,9.5,-99,-99
1978,11,90,9.8,-99,-99
1978,12,0,6.6,-99,-99
1978,12,10,7.2,-99,-99
1978,12,25,7.2,-99,-99
1978,12,50,7,-99,-99
1978,12,75,7.1,-99,-99
1978,12,90,7.2,-99,-99
1979,1,0,3.6,32.36,25.72
1979,1,10,3.2,32.39,25.78
1979,1,25,4,32.44,25.75
1979,1,50,4.1,32.43,25.73
1979,1,75,4.4,32.5,25.76
1979,1,90,4.6,32.41,25.67
1979,2,0,0.2,32.48,26.06
1979,2,10,0.2,32.45,26.04
1979,2,25,1.4,32.6,26.09
1979,2,50,1.8,32.53,26.01
1979,2,75,2,32.63,26.07
1979,2,90,2,32.58,26.03
1979,3,0,1.9,31.28,25
1979,3,10,1.7,31.28,25.01
1979,3,25,1.8,31.36,25.07
1979,3,50,1.9,31.43,25.12
1979,3,75,1.8,31.63,25.29
1979,3,90,1.7,31.71,25.36
1979,4,0,5,31,24.51
1979,4,10,4.5,31.16,24.68
1979,4,25,3.8,31.61,25.11
1979,4,50,4.6,32.24,25.53
1979,4,75,3.9,32.29,25.64
1979,4,90,3.9,-99,-99
1979,5,0,4.8,31.58,24.99
1979,5,10,4.9,31.58,24.98
1979,5,25,5.5,31.57,24.9
1979,5,50,5,31.7,25.06
1979,5,75,5,31.76,25.11
1979,5,90,5,31.8,25.14
1979,6,0,7,31.43,24.61
1979,6,10,7.2,31.43,24.58
1979,6,25,6.9,31.46,24.64
1979,6,50,7.1,31.57,24.7
1979,6,75,6.8,31.81,24.93
1979,6,90,6.5,32.2,25.28
1979,7,0,9.8,31.87,24.54
1979,7,10,9.5,31.87,24.59
1979,7,25,9.75,31.87,24.55
1979,7,50,10,31.91,24.54
1979,7,75,9.6,31.99,24.67
1979,7,90,9.6,32,24.68
1979,8,0,12.1,31.92,24.18
1979,8,10,10.5,32.06,24.57
1979,8,25,11.5,32.28,24.57
1979,8,50,11.2,32.32,24.65
1979,8,75,11,32.4,24.75
1979,8,90,10,33.09,25.46
1979,9,0,11.9,32.57,24.72
1979,9,10,12.4,32.61,24.66
1979,9,25,11.9,32.61,24.75
1979,9,50,11.4,32.72,24.93
1979,9,75,10.1,33.28,25.59
1979,9,90,10.4,33.25,25.52
1979,10,0,-99,32.96,-99
1979,10,10,-99,32.98,-99
1979,10,25,11.2,33.01,25.19
1979,10,50,11.4,33.02,25.16
1979,10,75,11.1,33.05,25.24
1979,10,90,11.3,33.2,25.32
1979,11,0,9.7,32.43,25
1979,11,10,10,32.54,25.03
1979,11,25,10.4,32.64,25.04
1979,11,50,10.4,32.85,25.21
1979,11,75,10.5,33,25.31
1979,11,90,10.7,33.22,25.44
1979,12,0,-99,32.91,-99
1979,12,10,-99,32.97,-99
1979,12,25,-99,33.08,-99
1979,12,50,-99,33.13,-99
1979,12,75,-99,33.16,-99
1979,12,90,-99,33.17,-99
1980,1,0,5.8,32.89,25.91
1980,1,10,5.9,33.05,26.02
1980,1,25,5.9,33.04,26.02
1980,1,50,6,33.05,26.01
1980,1,75,6.1,33.04,25.99
1980,1,90,6.1,33.05,26
1980,2,0,-99,32.67,-99
1980,2,10,-99,32.63,-99
1980,2,25,-99,32.68,-99
1980,2,50,-99,32.7,-99
1980,2,75,-99,32.65,-99
1980,2,90,-99,32.73,-99
1980,3,0,1.4,32.51,26.02
1980,3,10,1.2,32.45,25.98
1980,3,25,1.5,32.47,25.98
1980,3,50,1.6,32.51,26.01
1980,3,75,1.9,32.77,26.19
1980,3,90,2.5,32.81,26.18
1980,4,0,3.8,31.5,25.02
1980,4,10,2.9,31.82,25.36
1980,4,25,2.9,31.92,25.44
1980,4,50,2.9,31.95,25.46
1980,4,75,2.8,31.94,25.46
1980,4,90,3,31.91,25.42
1980,5,0,6.5,31.53,24.75
1980,5,10,6.7,31.51,24.71
1980,5,25,5.2,31.77,25.09
1980,5,50,4.9,31.69,25.06
1980,5,75,4.8,31.83,25.18
1980,5,90,4.6,31.74,25.13
1980,6,0,8.4,31.78,24.69
1980,6,10,7.1,31.96,25.01
1980,6,25,6.3,32.06,25.19
1980,6,50,6.7,32.18,25.24
1980,6,75,6.5,32.12,25.22
1980,6,90,5.9,32.23,25.38
1980,7,0,10,32,24.61
1980,7,10,8.8,32.05,24.84
1980,7,25,8.6,32.07,24.89
1980,7,50,8.4,32.08,24.92
1980,7,75,8.2,32.17,25.02
1980,7,90,7.9,32.21,25.1
1980,8,0,11.2,32.16,24.53
1980,8,10,10.8,32.19,24.62
1980,8,25,10.4,32.3,24.78
1980,8,50,10.1,32.36,24.87
1980,8,75,10,32.46,24.97
1980,8,90,9.9,32.44,24.97
1980,9,0,11.2,-99,-99
1980,9,10,11.2,32.63,24.9
1980,9,25,11.2,32.63,24.9
1980,9,50,11.2,32.62,24.89
1980,9,75,11.5,32.64,24.85
1980,9,90,10.4,33.01,25.33
1980,10,0,10,32.48,24.99
1980,10,10,10.7,32.57,24.94
1980,10,25,10.6,32.7,25.06
1980,10,50,10.5,32.72,25.09
1980,10,75,10.3,32.74,25.14
1980,10,90,10.4,32.68,25.07
1980,11,0,9.8,-99,-99
1980,11,10,8.9,-99,-99
1980,11,25,8.7,32.76,25.41
1980,11,50,8.6,32.72,25.39
1980,11,75,8.9,-99,-99
1980,11,90,9.1,-99,-99
1980,12,0,8,32.62,25.41
1980,12,10,6.7,32.65,25.61
1980,12,25,5.4,32.66,25.78
1980,12,50,5.5,32.65,25.76
1980,12,75,5.4,32.62,25.74
1980,12,90,5.5,32.61,25.72
1981,1,0,2,32.3,25.81
1981,1,10,2.6,32.32,25.78
1981,1,25,2.5,32.32,25.79
1981,1,50,2.4,32.32,25.8
1981,1,75,2.4,32.43,25.88
1981,1,90,2.3,32.43,25.89
1981,2,0,2,31.6,25.25
1981,2,10,1.2,31.82,25.48
1981,2,25,1.3,31.92,25.55
1981,2,50,1.1,31.92,25.56
1981,2,75,1.2,31.98,25.61
1981,2,90,1,32.07,25.69
1981,3,0,2.1,31.5,25.16
1981,3,10,2.3,31.64,25.26
1981,3,25,2.48,31.72,25.31
1981,3,50,2.52,31.75,25.33
1981,3,75,2.33,31.79,25.38
1981,3,90,2.4,31.88,25.44
1981,4,0,4.8,31.45,24.88
1981,4,10,4.13,31.56,25.04
1981,4,25,3.64,31.62,25.13
1981,4,50,3.4,31.7,25.22
1981,4,75,3.93,31.94,25.36
1981,4,90,3.1,32.15,25.6
1981,5,0,5.2,31.33,24.75
1981,5,10,5.26,31.61,24.96
1981,5,25,5.58,31.7,25
1981,5,50,5.34,31.7,25.02
1981,5,75,5.2,31.73,25.06
1981,5,90,5.4,31.89,25.17
1981,6,0,8.2,31.65,24.62
1981,6,10,7.58,31.64,24.7
1981,6,25,7.38,31.72,24.79
1981,6,50,7.13,31.77,24.86
1981,6,75,7.04,31.84,24.93
1981,6,90,6.79,32,25.08
1981,7,0,10.7,31.37,24
1981,7,10,10,31.52,24.24
1981,7,25,9.48,31.63,24.41
1981,7,50,9.24,31.72,24.51
1981,7,75,9.12,31.75,24.56
1981,7,90,8.43,31.94,24.81
1981,8,0,12.2,31.7,23.99
1981,8,10,11.38,31.79,24.21
1981,8,25,10.82,31.8,24.32
1981,8,50,10.43,31.92,24.48
1981,8,75,9.8,32.04,24.67
1981,8,90,8.39,32.49,25.25
1981,9,0,13,31.94,24.02
1981,9,10,11.62,31.96,24.3
1981,9,25,11.61,31.94,24.29
1981,9,50,11.6,31.92,24.27
1981,9,75,11.42,32.05,24.41
1981,9,90,11.3,32.06,24.43
1981,10,0,10.98,31.8,24.29
1981,10,10,10.55,31.79,24.35
1981,10,25,10.3,31.8,24.4
1981,10,50,10.52,31.88,24.43
1981,10,75,10.2,32.13,24.68
1981,10,90,9.8,33.1,25.5
1981,11,0,8,31.45,24.49
1981,11,10,8.46,31.74,24.65
1981,11,25,8.61,32.02,24.85
1981,11,50,8.82,32.15,24.92
1981,11,75,9.05,32.47,25.13
1981,11,90,9.11,32.67,25.28
1981,12,0,5.8,-99,-99
1981,12,10,6.2,-99,-99
1981,12,25,6.56,31.54,24.75
1981,12,50,6.84,31.57,24.74
1981,12,75,-99,31.98,-99
1981,12,90,-99,32.23,-99
1982,2,0,4,31.93,25.34
1982,2,10,4,31.94,25.35
1982,2,25,3.96,31.95,25.36
1982,2,50,3.5,32.02,25.46
1982,2,75,2.57,32.18,25.67
1982,2,90,2.4,32.37,25.83
1982,3,0,-99,32.11,-99
1982,3,10,-99,32.1,-99
1982,3,25,2.08,32.11,25.65
1982,3,50,1.98,32.17,25.71
1982,3,75,2.17,32.23,25.74
1982,3,90,2.7,32.45,25.88
1982,4,0,2,31.72,25.34
1982,4,10,2.4,31.72,25.32
1982,4,25,2.52,31.73,25.31
1982,4,50,2.4,31.74,25.33
1982,4,75,2.47,31.83,25.4
1982,4,90,2.4,32.26,25.75
1982,5,0,5.3,28.94,22.84
1982,5,10,5.2,29.28,23.12
1982,5,25,5.14,29.93,23.64
1982,5,50,4.4,31.4,24.88
1982,5,75,4.05,32.02,25.41
1982,5,90,4.22,32.28,25.6
1982,6,0,8.5,31.57,24.51
1982,6,10,7.14,31.69,24.79
1982,6,25,6.93,31.72,24.85
1982,6,50,6.7,31.77,24.91
1982,6,75,6.54,31.8,24.96
1982,6,90,7.08,31.87,24.94
1982,7,0,11,31.53,24.08
1982,7,10,10.4,31.62,24.25
1982,7,25,9.77,31.71,24.42
1982,7,50,9.13,31.81,24.6
1982,7,75,9,31.88,24.68
1982,7,90,8.4,31.98,24.84
1982,8,0,11.4,31.9,24.29
1982,8,10,10.98,32.02,24.46
1982,8,25,10.58,32,24.51
1982,8,50,10.1,32.32,24.84
1982,8,75,9.46,32.5,25.09
1982,8,90,8.76,32.73,25.38
1982,9,0,12,32.29,24.49
1982,9,10,11.89,32.29,24.51
1982,9,25,11.5,32.51,24.75
1982,9,50,11.13,32.55,24.85
1982,9,75,10.6,32.72,25.07
1982,9,90,9.62,33.19,25.6
1982,10,0,11,-99,-99
1982,10,10,9.73,-99,-99
1982,10,25,9.94,-99,-99
1982,10,50,11.13,-99,-99
1982,10,75,11.1,-99,-99
1982,10,90,11.2,-99,-99
1983,2,0,2,31.99,25.56
1983,2,10,2.33,31.99,25.54
1983,2,25,2.38,32.02,25.56
1983,2,50,2.24,32.06,25.6
1983,2,75,2.37,32.08,25.61
1983,2,90,2.3,32.11,25.63
1983,3,0,2.5,31.72,25.31
1983,3,10,2.41,31.72,25.31
1983,3,25,2.39,31.74,25.33
1983,3,50,2.47,31.84,25.41
1983,3,75,2.53,31.93,25.47
1983,3,90,2.62,31.94,25.47
1983,4,0,4.61,30.78,24.37
1983,4,10,4.25,30.91,24.51
1983,4,25,3.97,31.05,24.65
1983,4,50,3.87,31.26,24.82
1983,4,75,3.8,31.52,25.04
1983,4,90,3.8,-99,-99
1983,5,0,6.2,30.39,23.89
1983,5,10,-99,31.07,-99
1983,5,25,4.58,31.12,24.64
1983,5,50,4.45,31.24,24.75
1983,5,75,4.6,31.32,24.8
1983,5,90,4.5,31.45,24.91
1983,6,0,7.3,30.47,23.81
1983,6,10,6.6,30.72,24.1
1983,6,25,6.12,31.08,24.44
1983,6,50,5.78,31.37,24.71
1983,6,75,5.58,31.8,25.07
1983,6,90,5.32,32.21,25.43
1983,7,0,9.6,31.43,24.23
1983,7,10,9.3,31.43,24.28
1983,7,25,9.25,31.44,24.29
1983,7,50,9.12,31.46,24.33
1983,7,75,8.74,31.55,24.46
1983,7,90,8.65,31.58,24.49
1983,8,0,12,31.78,24.09
1983,8,10,11.31,31.85,24.27
1983,8,25,10.88,31.87,24.36
1983,8,50,10.66,31.89,24.41
1983,8,75,9.47,32.3,24.93
1983,8,90,8.4,32.63,25.35
1983,9,0,11.9,32.2,24.43
1983,9,10,11.61,32.15,24.45
1983,9,25,11.45,32.17,24.49
1983,9,50,11.27,32.23,24.57
1983,9,75,10.4,32.36,24.82
1983,9,90,10.12,32.44,24.93
1983,11,0,9.2,32.41,25.06
1983,11,10,9.33,32.42,25.05
1983,11,25,9.4,32.43,25.04
1983,11,50,9.36,32.45,25.07
1983,11,75,9.37,32.49,25.1
1983,11,90,9.7,32.53,25.07
1984,2,0,3,31.5,25.09
1984,2,10,3.02,31.58,25.15
1984,2,25,3.1,31.61,25.17
1984,2,50,3.2,31.6,25.16
1984,2,75,3.5,32.02,25.46
1984,2,90,3.8,32.34,25.69
1984,3,0,4.6,31.44,24.9
1984,3,10,2.8,31.57,25.16
1984,3,25,1.9,31.63,25.28
1984,3,50,1.86,31.65,25.3
1984,3,75,1.8,31.68,25.33
1984,3,90,2.05,31.8,25.41
1984,4,0,6.6,30.7,24.08
1984,4,10,4.47,30.72,24.34
1984,4,25,3.28,30.73,24.45
1984,4,50,3.14,30.74,24.47
1984,4,75,3.2,30.91,24.61
1984,4,90,3.2,31.1,24.76
1984,5,0,7,30.31,23.73
1984,5,10,4.9,30.53,24.14
1984,5,25,4.56,30.93,24.5
1984,5,50,4.5,30.94,24.51
1984,5,75,4.32,31.22,24.75
1984,5,90,4.21,31.36,24.87
1984,6,0,8,30.57,23.8
1984,6,10,6.71,30.8,24.15
1984,6,25,6.6,30.87,24.22
1984,6,50,6.3,31.09,24.43
1984,6,75,6.29,31.34,24.63
1984,6,90,5.34,31.42,24.8
1984,8,0,11.65,31.41,23.8655
1984,8,10,10.86,31.45,24.0355
1984,8,25,9.75,31.68,24.4015
1984,8,50,9.905,31.9,24.548
1984,8,75,9.35,32.045,24.7505
1984,8,90,8.75,32.34,25.0735
1984,9,0,12.1,31.65,23.97
1984,9,10,10.53,31.81,24.37
1984,9,25,11.1,31.99,24.42
1984,9,50,11.32,32.05,24.42
1984,9,75,11.55,32.29,24.57
1984,9,90,11.6,32.4,24.64
1984,10,0,10.81,32.59,24.93
1984,10,10,11.02,32.59,24.9
1984,10,25,10.92,32.59,24.91
1984,10,50,11.05,32.6,24.9
1984,10,75,10.91,32.69,24.99
1984,10,90,-99,32.93,-99
1984,11,0,9.4,32.63,25.2
1984,11,10,9.4,32.63,25.2
1984,11,25,9.6,32.65,25.18
1984,11,50,9.9,32.63,25.12
1984,11,75,9.6,32.64,25.18
1984,11,90,9.4,32.63,25.2
1985,1,0,-99,32.86,-99
1985,1,10,-99,32.83,-99
1985,1,25,-99,32.83,-99
1985,1,50,-99,32.84,-99
1985,1,75,-99,32.83,-99
1985,1,90,-99,32.84,-99
1985,2,0,-99,32.58,-99
1985,2,10,-99,32.58,-99
1985,2,25,2.64,32.59,25.99
1985,2,50,-99,32.58,-99
1985,2,75,2.97,32.67,26.03
1985,2,90,-99,32.65,-99
1985,3,0,1.8,32.13,25.69
1985,3,10,1.61,32.14,25.71
1985,3,25,1.65,32.13,25.7
1985,3,50,1.53,32.2,25.76
1985,3,75,-99,32.29,-99
1985,3,90,-99,32.32,-99
1985,4,0,5,31.99,25.29
1985,4,10,3.8,32,25.42
1985,4,25,3.15,32.06,25.53
1985,4,50,3.1,32.2,25.64
1985,4,75,3.06,32.21,25.65
1985,4,90,3.07,32.24,25.68
1985,5,0,5.7,-99,-99
1985,5,10,4.95,31.42,24.84
1985,5,25,4.61,31.6,25.02
1985,5,50,3.61,31.64,25.15
1985,5,75,3.43,31.65,25.17
1985,5,90,3.86,31.94,25.37
1985,6,0,8.1,31.13,24.22
1985,6,10,6.55,31.33,24.59
1985,6,25,5.92,31.61,24.88
1985,6,50,5.53,31.85,25.12
1985,6,75,5.38,32.2,25.41
1985,6,90,5.33,32.26,25.47
1985,7,0,13,31.86,23.96
1985,7,10,10.11,31.88,24.5
1985,7,25,-99,32,-99
1985,7,50,10.09,32.01,24.6
1985,7,75,9.57,32.06,24.73
1985,7,90,9.26,32.12,24.82
1985,8,0,13.8,31.7,23.68
1985,8,10,12.12,31.88,24.15
1985,8,25,10.94,32.34,24.72
1985,8,50,10.61,32.44,24.85
1985,8,75,10.1,32.61,25.07
1985,8,90,9.52,33.85,26.13
1985,9,0,12.4,32.58,24.64
1985,9,10,11.96,32.6,24.73
1985,9,25,11.78,32.63,24.79
1985,9,50,11.67,32.65,24.83
1985,9,75,11.64,32.66,24.84
1985,9,90,11.28,32.79,25.01
1985,10,0,10.4,32.66,25.06
1985,10,10,10.4,32.92,25.26
1985,10,25,10.5,32.93,25.25
1985,10,50,10.5,32.94,25.26
1985,10,75,10.6,32.96,25.26
1985,10,90,10.6,33.25,25.48
1985,11,0,9.41,32.7,25.25
1985,11,10,9.97,32.77,25.22
1985,11,25,9.96,32.8,25.24
1985,11,50,10.09,32.85,25.26
1985,11,75,9.87,32.95,25.37
1985,11,90,9.84,32.97,25.39
1985,12,0,-99,32.67,-99
1985,12,10,6.31,32.69,25.69
1985,12,25,6.39,32.7,25.69
1985,12,50,6.66,32.7,25.65
1985,12,75,6.47,32.72,25.69
1985,12,90,6.55,32.72,25.68
1986,1,0,4,32.05,25.44
1986,1,10,4.11,32.3,25.63
1986,1,25,4.04,32.36,25.68
1986,1,50,4.01,32.43,25.74
1986,1,75,3.89,32.48,25.79
1986,1,90,3.86,32.49,25.8
1986,2,0,2.4,32.27,25.76
1986,2,10,0.74,32.24,25.84
1986,2,25,0.56,32.25,25.86
1986,2,50,0.77,32.29,25.88
1986,2,75,0.73,32.29,25.88
1986,2,90,0.76,32.57,26.11
1986,3,0,2.7,32.23,25.7
1986,3,10,2.19,32.24,25.75
1986,3,25,2.04,32.25,25.77
1986,3,50,2.15,32.29,25.79
1986,3,75,2.34,32.35,25.82
1986,3,90,2.41,32.41,25.87
1986,4,0,4.4,31.02,24.58
1986,4,10,4,31.24,24.79
1986,4,25,3.93,31.51,25.02
1986,4,50,3.83,31.6,25.1
1986,4,75,3.78,31.86,25.31
1986,4,90,3.75,32.06,25.47
1986,5,0,6.2,31.64,24.87
1986,5,10,5.77,31.64,24.93
1986,5,25,5.73,31.67,24.95
1986,5,50,5.61,31.71,25
1986,5,75,5.38,31.83,25.12
1986,5,90,5.01,32.21,25.46
1986,6,0,7.8,31.75,24.75
1986,6,10,7.01,31.75,24.86
1986,6,25,6.7,31.79,24.93
1986,6,50,6.47,31.86,25.01
1986,6,75,6.19,31.97,25.14
1986,6,90,5.77,32.18,25.35
1986,7,0,10.7,31.89,24.41
1986,7,10,9.8,31.9,24.57
1986,7,25,9.39,32.01,24.72
1986,7,50,9.1,32.04,24.79
1986,7,75,8.45,32.3,25.09
1986,7,90,7.69,32.32,25.21
1986,8,0,12.3,31.99,24.2
1986,8,10,11.68,32.05,24.36
1986,8,25,11.51,32.09,24.42
1986,8,50,11.19,32.21,24.57
1986,8,75,10.87,32.29,24.69
1986,8,90,10.87,32.3,24.7
1986,9,0,11.7,32.13,24.42
1986,9,10,11.72,32.1,24.39
1986,9,25,11.61,-99,-99
1986,9,50,11.09,32.37,24.71
1986,9,75,10.73,32.49,24.87
1986,10,0,-99,32.57,-99
1986,10,10,11.21,32.5,24.79
1986,10,25,11.26,32.41,24.71
1986,10,50,11.21,32.43,24.74
1986,10,75,11.12,32.41,24.74
1986,10,90,11.2,32.46,24.76
1986,11,0,9.2,29.42,22.72
1986,11,10,9.82,32.48,25.01
1986,11,25,9.85,32.54,25.06
1986,11,50,9.93,32.59,25.08
1986,11,75,9.95,32.61,25.09
1986,11,90,9.97,32.61,25.09
1986,12,0,7,32.43,25.39
1986,12,10,7.19,32.5,25.42
1986,12,25,7.14,32.51,25.44
1986,12,50,7.19,32.61,25.51
1986,12,75,7.43,32.7,25.55
1986,12,90,7.76,-99,-99
1987,1,0,-99,32.36,-99
1987,1,10,4.77,32.32,25.58
1987,1,25,4.75,32.32,25.58
1987,1,50,4.88,32.34,25.58
1987,1,75,5.25,32.44,25.62
1987,1,90,5.44,32.47,25.62
1987,2,0,2.7,32.41,25.84
1987,2,10,2.94,32.38,25.8
1987,2,25,2.74,32.39,25.82
1987,2,50,2.68,32.36,25.8
1987,2,75,2.69,32.37,25.81
1987,2,90,2.71,32.37,25.81
1987,3,0,1.3,32.05,25.66
1987,3,10,0.45,32,25.66
1987,3,25,0.49,32,25.66
1987,3,50,0.5,31.99,25.65
1987,3,75,0.45,31.99,25.66
1987,4,0,2.3,28.07,22.41
1987,4,10,2.12,29.04,23.19
1987,4,25,2.3,31.24,24.94
1987,4,50,2.3,31.83,25.41
1987,4,75,2.22,31.93,25.5
1987,4,90,1.99,32.18,25.71
1987,5,0,4.8,29.89,23.65
1987,5,10,3.98,30.73,24.39
1987,5,25,3.75,31.21,24.8
1987,5,50,3.23,31.32,24.93
1987,5,75,3.48,31.78,25.27
1987,5,90,3.8,31.81,25.27
1987,6,0,8.5,31.44,24.41
1987,6,10,7.33,31.52,24.63
1987,6,25,7.13,31.54,24.68
1987,6,50,6.65,31.67,24.84
1987,6,75,6.45,31.79,24.96
1987,6,90,5.57,32.03,25.26
1987,7,0,9.4,31.85,24.59
1987,7,10,8.96,31.84,24.65
1987,7,25,8.29,31.83,24.74
1987,7,50,8.28,31.84,24.75
1987,7,75,8.26,31.9,24.8
1987,7,90,7.8,31.97,24.92
1987,8,0,11.1,32.09,24.49
1987,8,10,10.6,32.08,24.57
1987,8,25,9.86,32.06,24.68
1987,8,50,9.73,32.07,24.71
1987,8,75,9.61,32.09,24.74
1987,8,90,8.12,32.37,25.19
1987,9,0,12.2,32.29,24.45
1987,9,10,11.49,32.31,24.59
1987,9,25,11,32.4,24.75
1987,9,50,10.3,32.56,25
1987,9,75,9.88,32.67,25.15
1987,9,90,9.15,32.94,25.48
